game_date,player_name,player_id,rolling_mins,min,pos,pts,ast,reb,fg3m,ftr,reb_rate,ast_rate,fg3_rate,usage_percentage,rolling_pts,rolling_usg,rolling_ast,rolling_reb,rolling_fg3m,rolling_dfs,fan_pts,rolling_max_pts,rolling_min_pts,rolling_max_ast,rolling_min_ast,rolling_max_dfs,rolling_min_dfs,rolling_max_reb,rolling_min_reb,rolling_max_fg3m,rolling_min_fg3m,rolling_sd_dfs,rolling_sd_pts,rolling_sd_ast,rolling_sd_reb,rolling_sd_fg3m,rolling_fg3_rate,rolling_max_fg3_rate,rolling_min_fg3_rate,current_pts,current_usg,current_ast,current_reb,current_3s,current_dfs,current_mins,current_fg3_rate,prev_game_date,ppm,days_rest
2024-10-13,Bryce McGowens,1631121,,4,Guard,0,0,1,0,0,12.8494623655914,0,1,0.102627962899347,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-13,Buddy Hield,1627741,16,13,Guard,12,2,3,4,0,13.0316742081448,3.98671096345515,0.75,0.259018428081915,12.25,0.230682291900244,1,2.5,3.25,22,26,,,,,,,,,,,,,,,,0.749465811965812,right,0.6666667,,,,,,,,0.721688034188034,2024-10-11,,1
2024-10-13,CJ McCollum,203468,,21,Guard,10,2,4,2,0,9.48412698412698,2.66384306732055,0.727272727272727,0.237515527950311,,,,,,,19,,,,,,,,,,,,,,,,0.695873205741627,,,,,,,,,,,2024-10-07,,5
2024-10-13,Cade Cunningham,1630595,23.75,23,Guard,18,7,3,0,0.0666666666666667,7.33503836317136,8.02436567701089,0.0666666666666667,0.347507530239233,14.75,0.270789279771609,7,5.25,0.75,39.25,34,,,,,,,,,,,,,,,,0.144384057971015,right,0,,,,,,,,0.1625,2024-10-11,,1
2024-10-13,Cameron Payne,1626166,,19,Guard,12,3,2,1,0.1,4.90546755237609,4.3969465648855,0.3,0.237695898000228,,,,,,,23,,,,,,,,,,,,,,,,0.45,right,0.3,,,,,,,,0.45,2024-10-09,,3
2024-10-13,Chris Boucher,1628449,,22,Forward,9,1,2,1,0.25,4.5933014354067,1.07238605898123,0.5,0.172987012987013,,,,,,,17,,,,,,,,,,,,,,,,0.5375,right,0.4,,,,,,,,0.551388888888889,2024-10-11,,1
2024-10-13,Christian Braun,1631128,,29,Guard,11,1,4,1,0.333333333333333,7.07263389581805,0.779027670028446,0.333333333333333,0.16186012293234,,,,,,,21,,,,,,,,,,,,,,,,0.479166666666667,right,0.25,,,,,,,,0.416666666666667,2024-10-06,,6
2024-10-13,Colby Jones,1641732,,10,Guard,0,2,2,0,0,10.3655913978495,5.50857142857143,0,0.0829889807162535,,,,,,,5,,,,,,,,,,,,,,,,,right,NaN,,,,,,,,0.354166666666667,2024-10-11,,1
2024-10-13,Collin Gillespie,1631221,13,22,Guard,12,6,4,1,0.571428571428571,9.24564796905223,6.47579479768786,0.428571428571429,0.20740370346474,10,0.309548126103033,3.25,2.25,1.25,21.75,35,,,,,,,,,,,,,,,,0.582142857142857,right,0.4285714,,,,,,,,0.607142857142857,2024-10-11,,1
2024-10-13,Daishen Nix,1630227,,4,Guard,1,0,0,0,Inf,0,0,,0.191381065490329,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-11,,1
2024-10-13,Dalano Banton,1630625,,17,Forward,12,2,6,2,0.5,18.1404174573055,3.23650890378496,0.5,0.308125366257805,,,,,,,25,,,,,,,,,,,,,,,,0.473484848484849,,,,,,,,,,,2024-10-11,,1
2024-10-13,Damion Lee,1627814,10,20,Guard-Forward,5,1,2,1,0,5.08510638297872,1.1646038397817,0.6,0.233232789212207,3.75,0.246199076662125,0.75,0.75,0.75,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,0.691666666666667,2024-10-11,,1
2024-10-13,Daniel Theis,1628464,,18,Forward-Center,0,0,3,0,0,8.29861111111111,0,0.5,0.115458937198068,,,,,,,-2,,,,,,,,,,,,,,,,0.273214285714286,,,,,,,,,,,2024-10-07,,5
2024-10-13,Davion Mitchell,1630558,,24,Guard,2,3,3,0,0,6.31578947368421,2.88461538461538,0.5,0.0714285714285714,,,,,,,15,,,,,,,,,,,,,,,,0.505952380952381,right,0,,,,,,,,0.464285714285714,2024-10-11,,1
2024-10-13,De'Aaron Fox,1628368,,27,Guard,11,3,7,1,0,13.436877737953,3.22479928635147,0.454545454545455,0.230524946434037,,,,,,,32,,,,,,,,,,,,,,,,0.412337662337662,right,0.2,,,,,,,,0.390909090909091,2024-10-11,,1
2024-10-13,De'Anthony Melton,1629001,17.75,23,Guard,5,7,4,1,0,9.82097186700767,7.46003552397869,0.363636363636364,0.256203010385372,9,0.258620534049234,3,3.25,2,21.25,18,,,,,,,,,,,,,,,,0.478084415584416,right,0.25,,,,,,,,0.483766233766234,2024-10-11,,1
2024-10-13,DeMar DeRozan,201942,,29,Guard-Forward,8,4,2,0,0.2,3.5743418613274,3.94903936749826,0.1,0.198601215920965,,,,,,,13,,,,,,,,,,,,,,,,0.126488095238095,right,0.06666667,,,,,,,,0.136904761904762,2024-10-11,,1
2024-10-13,Deandre Ayton,1629028,,17,Center,11,1,8,0,0.125,24.1872232764073,1.64487267721955,0.125,0.276250328369067,,,,,,,28,,,,,,,,,,,,,,,,0.204166666666667,,,,,,,,,,,2024-10-11,,1
2024-10-13,Dejounte Murray,1627749,,21,Guard,11,2,5,1,0,11.8551587301587,2.69980231573002,0.3,0.237515527950311,,,,,,,22,,,,,,,,,,,,,,,,0.319444444444444,,,,,,,,,,,2024-10-07,,5
2024-10-13,Deni Avdija,1630166,,19,Forward,5,2,5,1,0,13.5257498585173,2.79581213078318,0.5,0.216058869261784,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-13,Devonte' Graham,1628984,,14,Guard,2,3,2,0,1,7.34254992319509,5.53667953667954,1,0.155994503607008,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-11,,1
2024-10-13,Domantas Sabonis,1627734,,29,Forward-Center,9,7,8,0,0.181818181818182,14.2973674453096,6.91081889312195,0.272727272727273,0.2415265507742,,,,,,,31,,,,,,,,,,,,,,,,0.222943722943723,right,0,,,,,,,,0.187229437229437,2024-10-11,,1
2024-10-13,Donte DiVincenzo,1628978,,26,Guard,15,7,3,2,0.0909090909090909,5.37714712471994,7.65027322404372,0.454545454545455,0.179165252799457,,,,,,,41,,,,,,,,,,,,,,,,0.665202444614209,right,0.4545455,,,,,,,,0.670884262796028,2024-10-11,,1
2024-10-13,Dru Smith,1630696,,16,Guard,4,5,3,1,0.5,9.375,7.8125,0.75,0.14808596373405,,,,,,,25,,,,,,,,,,,,,,,,0.475,,,,,,,,,,,2024-10-08,,4
2024-10-13,Duncan Robinson,1629130,,18,Forward,12,2,2,2,0,5.55555555555556,2.93577981651376,0.5,0.223863890754421,,,,,,,23,,,,,,,,,,,,,,,,0.68452380952381,,,,,,,,,,,2024-10-08,,4
2024-10-13,Duop Reath,1641871,,12,Center,6,0,2,2,0,8.5663082437276,0,0.571428571428571,0.273674567731593,,,,,,,13,,,,,,,,,,,,,,,,0.674675324675325,,,,,,,,,,,2024-10-11,,1
2024-10-13,Gary Payton II,1627780,11.75,15,Guard,5,2,3,1,0,11.2941176470588,3.30578512396694,0.666666666666667,0.112241318835496,2,0.119897471762659,1.75,1.75,0.25,8,18,,,,,,,,,,,,,,,,0.416666666666667,right,NaN,,,,,,,,,2024-10-11,,1
2024-10-13,Gradey Dick,1641711,,24,Guard-Forward,18,0,2,5,0.111111111111111,4.21052631578947,0,0.555555555555556,0.337142857142857,,,,,,,23,,,,,,,,,,,,,,,,0.515873015873016,right,0.3809524,,,,,,,,0.484126984126984,2024-10-11,,1
2024-10-13,Gui Santos,1630611,7.25,7,Forward,0,1,2,0,0,16.1344537815126,3.42857142857143,1,0.0601292779475873,1.25,0.134189407448782,1,1.25,0,5,5,,,,,,,,,,,,,,,,0.458333333333333,right,0,,,,,,,,0.5,2024-10-11,,1
2024-10-13,Haywood Highsmith,1629312,,18,Forward,6,0,7,0,0.2,19.4444444444444,0,0,0.144168345645847,,,,,,,21,,,,,,,,,,,,,,,,0.416666666666667,,,,,,,,,,,2024-10-08,,4
2024-10-13,Herbert Jones,1630529,,23,Forward,4,2,5,1,0.4,10.8242753623188,2.33615170324031,0.8,0.160477882797732,,,,,,,15,,,,,,,,,,,,,,,,0.616666666666667,,,,,,,,,,,2024-10-07,,5
2024-10-13,Hunter Tyson,1641816,,18,Forward,0,1,3,0,0,8.54609929078014,1.21717171717172,0.666666666666667,0.138219775177793,,,,,,,5,,,,,,,,,,,,,,,,0.658333333333333,right,0.5,,,,,,,,0.641666666666667,2024-10-06,,6
2024-10-13,Isaiah Stewart,1630191,15.25,12,Forward-Center,5,0,0,0,0.4,0,0,0.2,0.248506831096603,8.5,0.19974942169353,0.75,2.75,0.75,18.25,4,,,,,,,,,,,,,,,,,right,NaN,,,,,,,,,2024-10-11,,1
2024-10-13,JD Davison,1631120,15,24,Guard,9,5,2,2,0.222222222222222,4.21052631578947,5.29100529100529,0.555555555555556,0.218083305113444,5.75,0.181603671416478,3,1.75,1,15.5,18,,,,,,,,,,,,,,,,0.638888888888889,right,0.3333333,,,,,,,,0.576388888888889,2024-10-12,,0
2024-10-13,Jabari Walker,1631133,,16,Forward,11,1,3,3,0,9.63709677419355,1.72637965905808,0.5,0.179598935073858,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-11,,1
2024-10-13,Jaden Ivey,1631093,24,26,Guard,19,4,2,3,0.2,4.32579185520362,3.92978994532824,0.5,0.248062275048129,18.25,0.250694844087934,3,3.25,2.25,35.75,36,,,,,,,,,,,,,,,,0.267628205128205,right,0,,,,,,,,0.306089743589744,2024-10-11,,1
2024-10-13,Jaden McDaniels,1630183,,18,Forward,3,1,3,1,0,7.76699029126214,1.50375939849624,0.4,0.113109376767334,,,,,,,9,,,,,,,,,,,,,,,,0.370833333333333,right,0.3333333,,,,,,,,0.402083333333333,2024-10-11,,1
2024-10-13,Jaden Springer,1630531,,16,Guard,6,2,0,2,0,0,3.17460317460317,0.666666666666667,0.126989502201151,,,,,,,12,,,,,,,,,,,,,,,,,right,NaN,,,,,,,,0.5,2024-10-06,,6
2024-10-13,Jaime Jaquez Jr.,1631170,,16,Guard,6,3,3,0,0.666666666666667,9.375,4.83870967741936,0,0.19543317662861,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-13,Jalen Brunson,1628973,,24,Guard,24,6,3,1,1,5.8252427184466,6.9364161849711,0.307692307692308,0.391492429704398,,,,,,,34,,,,,,,,,,,,,,,,0.279304029304029,right,0.1428571,,,,,,,,0.334498834498835,2024-10-09,,3
2024-10-13,Jalen Duren,1631105,20.75,23,Center,14,3,9,0,0.125,22.0051150895141,3.36193557462372,0,0.177899733484727,10.75,0.198805381769707,2,7.25,0,32.25,53,,,,,,,,,,,,,,,,0,right,0,,,,,,,,0,2024-10-11,,1
2024-10-13,Jamal Cain,1631288,,15,Forward,5,0,3,0,0.4,9.95833333333333,0,0.2,0.218355942028986,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-07,,5
2024-10-13,Jamal Murray,1627750,,18,Guard,2,3,3,0,0,8.54609929078014,3.69650800143157,0.5,0.138219775177793,,,,,,,13,,,,,,,,,,,,,,,,0.447649572649573,right,0.3846154,,,,,,,,0.538995726495727,2024-10-06,,6
2024-10-13,Jared Rhoden,1631197,,4,Guard,2,2,2,0,0,25.2631578947368,12.1212121212121,0.333333333333333,0.321428571428571,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-11,,1
2024-10-13,Jaylen Clark,1641740,,7,Guard,5,0,2,1,0.25,13.3148404993065,0,0.5,0.25827718260701,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-04,,8
2024-10-13,Jerami Grant,203924,,16,Forward,9,0,0,2,0.333333333333333,0,0,0.5,0.202177086911714,,,,,,,8,,,,,,,,,,,,,,,,0.389520202020202,,,,,,,,,,,2024-10-11,,1
2024-10-13,Jeremiah Robinson-Earl,1630526,,17,Forward,5,1,0,1,0,0,1.61246795304277,0.857142857142857,0.220051150895141,,,,,,,4,,,,,,,,,,,,,,,,0.714285714285714,,,,,,,,,,,2024-10-07,,5
2024-10-13,Jericho Sims,1630579,,12,Center,0,0,7,0,,27.1844660194175,0,,0,,,,,,,17,,,,,,,,,,,,,,,,,right,NaN,,,,,,,,,2024-10-09,,3
2024-10-13,Jimmy Butler,202710,,16,Forward,4,2,1,0,0.666666666666667,3.125,3.125,0.333333333333333,0.122901276024177,,,,,,,7,,,,,,,,,,,,,,,,0.262121212121212,,,,,,,,,,,2024-10-08,,4
2024-10-13,Joe Ingles,204060,,16,Forward-Guard,6,2,3,2,0,8.7378640776699,3.44827586206897,1,0.101798439090601,,,,,,,18,,,,,,,,,,,,,,,,1,right,1,,,,,,,,1,2024-10-11,,1
2024-10-13,Jonathan Kuminga,1630228,22,23,Forward,12,1,2,3,0.222222222222222,4.91048593350384,1.08892921960073,0.555555555555556,0.180806124471963,13.5,0.223147978900457,1,4.5,2.5,24.75,19,,,,,,,,,,,,,,,,0.44854797979798,right,0.3636364,,,,,,,,0.516729797979798,2024-10-11,,1
2024-10-13,Jordan Hawkins,1641722,,16,Guard,11,0,3,1,0.222222222222222,9.3359375,0,0.333333333333333,0.3346,,,,,,,11,,,,,,,,,,,,,,,,0.521634615384615,,,,,,,,,,,2024-10-07,,5
2024-10-13,Jordan McLaughlin,1629162,,18,Guard,10,2,2,2,0,5.75866188769415,3.25984038955769,0.5,0.18441995714723,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-13,Jordan Walsh,1641775,19.5,30,Guard,16,1,10,1,0.25,16.8421052631579,0.862998921251348,0.333333333333333,0.193972231628852,9.5,0.167421633996294,1.75,4.25,1.5,26,40,,,,,,,,,,,,,,,,0.645833333333333,right,0.3333333,,,,,,,,0.583333333333333,2024-10-12,,0
2024-10-13,Jose Alvarado,1630631,,17,Guard,9,1,2,1,0,5.8578431372549,1.66620189626325,0.5,0.195601023017903,,,,,,,20,,,,,,,,,,,,,,,,0.68452380952381,,,,,,,,,,,2024-10-07,,5
2024-10-13,Josh Christopher,1630528,,14,Guard,5,3,5,1,0,17.8571428571429,5.46697038724374,0.625,0.316607502638396,,,,,,,15,,,,,,,,,,,,,,,,0.497916666666667,,,,,,,,,,,2024-10-08,,4
2024-10-13,Josh Hart,1628404,,25,Guard,0,3,4,0,,7.45631067961165,3.11351351351351,,0,,,,,,,14,,,,,,,,,,,,,,,,,right,NaN,,,,,,,,,2024-10-09,,3
2024-10-13,Josh Minott,1631169,,26,Forward,6,3,7,0,0.5,12.5466766243465,3.1413612565445,0.333333333333333,0.114640703714338,,,,,,,29,,,,,,,,,,,,,,,,0.317261904761905,right,0.25,,,,,,,,0.391125541125541,2024-10-11,,1
2024-10-13,Julian Strawther,1631124,,30,Guard,21,4,4,3,0.583333333333333,6.83687943262411,3.07859355539233,0.416666666666667,0.24990135352145,,,,,,,39,,,,,,,,,,,,,,,,0.466346153846154,right,0.375,,,,,,,,0.40625,2024-10-06,,6
2024-10-13,Justin Minaya,1631303,,8,Forward,0,0,1,0,0,6.4247311827957,0,1,0.0513139814496737,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-13,Karl-Anthony Towns,1626157,,29,Center-Forward,16,0,16,2,0.307692307692308,25.7114161365919,0,0.461538461538462,0.264923053974094,,,,,,,50,,,,,,,,,,,,,,,,0.336565170940171,right,0.2222222,,,,,,,,0.459581043956044,2024-10-09,,3
2024-10-13,Keegan Murray,1631099,,27,Forward,10,1,3,0,0,5.75866188769415,1.07493309545049,0.1,0.169051627384961,,,,,,,22,,,,,,,,,,,,,,,,0.465191387559809,right,0.1,,,,,,,,0.36670653907496,2024-10-11,,1
2024-10-13,Keon Ellis,1631165,,29,Guard,11,3,4,1,0.2,7.1486837226548,2.96177952562369,0.6,0.169984326018809,,,,,,,22,,,,,,,,,,,,,,,,0.511111111111111,right,0,,,,,,,,0.427777777777778,2024-10-11,,1
2024-10-13,Kevin Knox II,1628995,,8,Forward,2,0,2,0,0,14.1176470588235,0,0.5,0.105226236408278,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-05,,7
2024-10-13,Kevin Love,201567,,7,Forward-Center,5,0,1,1,0,7.14285714285714,0,0.666666666666667,0.230260001918833,,,,,,,7,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,2024-10-08,,4
2024-10-13,Kevon Looney,1626172,13.25,12,Forward,8,2,3,0,0.6,14.1176470588235,4.25531914893617,0.2,0.29182742897229,4.5,0.169503322302525,1.75,3.75,0,19.25,23,,,,,,,,,,,,,,,,0.05,right,0,,,,,,,,0.05,2024-10-11,,1
2024-10-13,Kris Murray,1631200,,20,Forward,6,3,1,1,0.4,2.56989247311828,3.97847075796249,0.6,0.120690484369632,,,,,,,16,,,,,,,,,,,,,,,,0.467460317460318,,,,,,,,,,,2024-10-11,,1
2024-10-13,Kyle Anderson,203937,15.75,12,Forward-Guard,2,1,3,0,2,14.1176470588235,2,0,0.101017186951947,3.75,0.133804709567624,2,2.75,0.75,13.75,16,,,,,,,,,,,,,,,,0.461309523809524,right,0,,,,,,,,0.37797619047619,2024-10-11,,1
2024-10-13,Lamar Stevens,1630205,,7,Forward,3,2,2,1,0,16.0672268907563,7.06996006507913,0.5,0.185760920254935,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-08,,4
2024-10-13,Landry Shamet,1629013,,22,Guard,13,3,2,2,0.272727272727273,4.23654015887026,3.7132542547705,0.727272727272727,0.2422494592646,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,0.713636363636364,2024-10-09,,3
2024-10-13,Leonard Miller,1631159,,4,Forward,2,1,2,0,2,23.3009708737864,6.66666666666667,1,0.29317950458093,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,0.482142857142857,2024-10-11,,1
2024-10-13,Lindy Waters III,1630322,15.25,19,Forward,13,0,7,3,0.5,20.8049535603715,0,0.666666666666667,0.162159168528125,11.5,0.208911859739553,0.5,4,2.75,24.25,31,,,,,,,,,,,,,,,,0.616666666666667,right,0.4,,,,,,,,0.766666666666667,2024-10-11,,1
2024-10-13,Lonnie Walker IV,1629022,15.75,29,Guard-Forward,20,1,0,4,0,0,0.910643141718839,0.6,0.224202155610309,7.25,0.211753838559926,2.5,1.5,1.25,16.75,25,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-12,,0
2024-10-13,Luka Garza,1630568,,9,Center,6,0,5,1,1.33333333333333,25.8899676375405,0,0.666666666666667,0.260604004071938,,,,,,,19,,,,,,,,,,,,,,,,0.469187675070028,right,0.3076923,,,,,,,,0.457875457875458,2024-10-11,,1
2024-10-13,Malik Beasley,1627736,21.75,25,Guard,2,1,1,0,0,2.24941176470588,0.965227575622955,0.625,0.138701487123685,7,0.168306233434052,1.5,2.25,1.5,17,6,,,,,,,,,,,,,,,,0.571634615384615,right,0.4615385,,,,,,,,0.622916666666667,2024-10-11,,1
2024-10-13,Malik Monk,1628370,,20,Guard,8,0,2,0,0.2,5.18279569892473,0,0.5,0.308719008264463,,,,,,,9,,,,,,,,,,,,,,,,0.39781746031746,,,,,,,,,,,2024-10-09,,3
2024-10-13,Marcus Sasser,1631204,11.5,8,Guard,3,2,0,1,0,0,6.15900012884937,0.666666666666667,0.162540805223069,4.5,0.161961138202251,2.75,0.75,0.5,12,7,,,,,,,,,,,,,,,,0.433333333333333,right,0,,,,,,,,0.558333333333333,2024-10-11,,1
2024-10-13,Mason Plumlee,203486,14.75,15,Forward-Center,4,2,7,0,1,23.7304964539007,3.08168396621752,0,0.178670451857109,4.75,0.185212952720833,1.75,4.5,0,14.75,19,,,,,,,,,,,,,,,,0,right,0,,,,,,,,0,2024-10-11,,1
2024-10-13,Michael Porter Jr.,1629008,,25,Forward,21,1,3,3,0.153846153846154,6.1531914893617,0.942437040513061,0.461538461538462,0.230218857536132,,,,,,,44,,,,,,,,,,,,,,,,0.37327602952603,,,,,,,,,,,2024-10-04,,8
2024-10-13,Mikal Bridges,1628969,,29,Guard-Forward,15,3,4,1,0.272727272727273,6.42785403414797,2.83632066180815,0.363636363636364,0.183775451855903,,,,,,,30,,,,,,,,,,,,,,,,0.5247668997669,right,0.2,,,,,,,,0.440151515151515,2024-10-09,,3
2024-10-13,Miles McBride,1630540,,23,Guard,12,3,1,2,0.363636363636364,2.02617138032925,3.50279737290197,0.636363636363636,0.25880066455597,,,,,,,18,,,,,,,,,,,,,,,,0.553827751196172,,,,,,,,,,,2024-10-06,,6
2024-10-13,Moses Moody,1630541,20.25,25,Guard,14,3,2,2,0.142857142857143,4.51764705882353,3.02521008403361,0.357142857142857,0.301031217116801,14.5,0.294774809911373,1.75,2.5,2,26.25,19,,,,,,,,,,,,,,,,0.430860805860806,right,0.3333333,,,,,,,,0.514194139194139,2024-10-11,,1
2024-10-13,Nassir Little,1629642,,15,Forward-Guard,1,0,2,0,0.285714285714286,6.66666666666667,0,0.428571428571429,0.238549361987911,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-13,Naz Reid,1629675,,22,Center-Forward,15,1,7,2,0.357142857142857,14.8278905560459,1.27388535031847,0.642857142857143,0.318351482246969,,,,,,,25,,,,,,,,,,,,,,,,0.606547619047619,right,0.5,,,,,,,,0.556547619047619,2024-10-11,,1
2024-10-13,Neemias Queta,1629674,15,20,Center,12,5,15,0,0.75,37.8947368421053,6.38977635782748,0.125,0.256823569251609,7.25,0.169886772097652,2.25,6.25,0,26,49,,,,,,,,,,,,,,,,,right,NaN,,,,,,,,,2024-10-12,,0
2024-10-13,Nickeil Alexander-Walker,1629638,,22,Guard,6,0,3,0,0.222222222222222,6.35481023830538,0,0.555555555555556,0.201375821328315,,,,,,,8,,,,,,,,,,,,,,,,0.646329365079365,right,0.2,,,,,,,,0.553472222222222,2024-10-11,,1
2024-10-13,OG Anunoby,1628384,,28,Forward-Guard,19,2,6,3,0.307692307692308,9.98613037447989,1.96238757154538,0.615384615384615,0.228035843032238,,,,,,,43,,,,,,,,,,,,,,,,0.550671550671551,right,0,,,,,,,,0.407814407814408,2024-10-09,,3
2024-10-13,Ochai Agbaji,1630534,,27,Guard,5,5,4,0,0.4,7.48538011695906,4.30570505920344,0.2,0.0933333333333333,,,,,,,21,,,,,,,,,,,,,,,,0.377272727272727,right,0.2,,,,,,,,0.348051948051948,2024-10-11,,1
2024-10-13,Paul Reed,1630194,9,4,Forward,0,3,1,0,0,14.0588235294118,17.925,0,0.216721073630758,2.25,0.17631660979536,2,2.75,0.25,16,6,,,,,,,,,,,,,,,,,right,NaN,,,,,,,,0.444444444444444,2024-10-11,,1
2024-10-13,Payton Pritchard,1630202,20,23,Guard,19,9,5,5,0,10.9839816933638,10.412147505423,0.846153846153846,0.229685360502952,16.25,0.263018176796673,7,3.5,4,41,53,,,,,,,,,,,,,,,,0.809644522144522,right,0.4285714,,,,,,,,0.691787379287379,2024-10-12,,0
2024-10-13,Precious Achiuwa,1630173,,19,Forward,4,0,5,0,0,12.2636688809402,0,0,0.159374644253026,,,,,,,9,,,,,,,,,,,,,,,,0.08125,right,0,,,,,,,,0.136805555555556,2024-10-09,,3
2024-10-13,Rayan Rupert,1641712,,20,Guard-Forward,3,3,3,1,0,7.70967741935484,3.92640052571053,0.666666666666667,0.143679148059086,,,,,,,16,,,,,,,,,,,,,,,,0.421130952380952,,,,,,,,,,,2024-10-11,,1
2024-10-13,Ron Harper Jr.,1631199,,4,Guard-Forward,0,0,0,0,0,0,0,1,0.203183203521842,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-04,,8
2024-10-13,Royce O'Neale,1626220,15.75,18,Forward,17,4,4,3,0.222222222222222,11.3002364066194,5.47349135463186,0.666666666666667,0.303438214651841,8.75,0.211845857366497,1.75,3.25,1.75,23.75,42,,,,,,,,,,,,,,,,0.623809523809524,right,0.4285714,,,,,,,,0.682142857142857,2024-10-11,,1
2024-10-13,Rudy Gobert,203497,,28,Center,9,3,10,0,0.666666666666667,16.6435506241332,2.94117647058824,0,0.156478743516409,,,,,,,28,,,,,,,,,,,,,,,,0,,,,,,,,,,,2024-10-04,,8
2024-10-13,Russell Westbrook,201566,,24,Guard,9,6,0,1,0.25,0,5.63149900689333,0.25,0.187978894241799,,,,,,,16,,,,,,,,,,,,,,,,0.398214285714286,,,,,,,,,,,2024-10-04,,8
2024-10-13,Sam Hauser,1630573,16.75,24,Forward,5,1,9,1,0,18.9473684210526,1.04712041884817,0.636363636363636,0.203183203521842,10.5,0.213335729816749,1.5,5.5,2.75,29.75,23,,,,,,,,,,,,,,,,,,,,,,,,,,0.655519480519481,2024-10-12,,0
2024-10-13,Scoot Henderson,1630703,,25,Guard,17,7,4,1,0.615384615384615,8.2236559139785,7.62881896944824,0.230769230769231,0.28768670559945,,,,,,,39,,,,,,,,,,,,,,,,0.301167582417582,,,,,,,,,,,2024-10-11,,1
2024-10-13,Scottie Barnes,1630567,,26,Forward-Guard,10,2,1,0,0.3,1.94331983805668,1.83908045977012,0.1,0.252527472527473,,,,,,,11,,,,,,,,,,,,,,,,0.365686274509804,,,,,,,,,,,2024-10-11,,1
2024-10-13,Simone Fontecchio,1631323,18,10,Forward,3,0,1,1,0,5.62352941176471,0,1,0.173376858904606,6,0.183137696288374,0.5,3.25,1,11.25,4,,,,,,,,,,,,,,,,0.727272727272727,right,0.4166667,,,,,,,,0.706439393939394,2024-10-11,,1
2024-10-13,Terry Rozier,1626179,,16,Guard,11,2,2,1,0,6.25,3.33333333333333,0.333333333333333,0.251846877098724,,,,,,,22,,,,,,,,,,,,,,,,0.414015151515151,,,,,,,,,,,2024-10-08,,4
2024-10-13,Thomas Bryant,1628418,,9,Center-Forward,9,0,1,0,0.2,5.55555555555556,0,0.2,0.24356391314081,,,,,,,14,,,,,,,,,,,,,,,,0.292857142857143,,,,,,,,,,,2024-10-08,,4
2024-10-13,Tim Hardaway Jr.,203501,17,14,Guard-Forward,0,0,2,0,0,8.03361344537815,0,0.75,0.154800766879113,2.5,0.178705256574796,0.75,2.75,0.25,6.25,4,,,,,,,,,,,,,,,,0.831944444444445,right,0.75,,,,,,,,0.8875,2024-10-11,,1
2024-10-13,Tobias Harris,202699,,25,Forward,6,4,4,0,0,8.99764705882353,3.93691059589013,0.333333333333333,0.173376858904606,,,,,,,32,,,,,,,,,,,,,,,,0.525641025641026,,,,,,,,,,,2024-10-11,,1
2024-10-13,Toumani Camara,1641739,,23,Forward,13,1,1,1,1,2.23468910705937,1.17623898813918,0.2,0.182053082012755,,,,,,,20,,,,,,,,,,,,,,,,0.266666666666667,,,,,,,,,,,2024-10-11,,1
2024-10-13,Trayce Jackson-Davis,1631218,19.75,26,Forward,12,3,10,0,0,21.7194570135747,2.93159609120521,0,0.129509214040957,6.5,0.109806750626464,2,6.5,0,29,50,,,,,,,,,,,,,,,,0,right,0,,,,,,,,0,2024-10-11,,1
2024-10-13,TyTy Washington Jr.,1631102,,15,Guard,9,1,1,1,0,3.39007092198582,1.61551980532648,0.375,0.282706411166312,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.21875,2024-10-11,,1
2024-10-13,Tyler Herro,1629639,,15,Guard,12,3,4,2,0.222222222222222,13.3333333333333,5.26893523600439,0.666666666666667,0.292276695768972,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
